sk-id-curr,oof_preds
104671,0.0
104672,0.0
104673,0.0
104674,0.0
104675,1.0
104676,1.0
104678,0.0
104679,0.0
104680,0.0
104681,1.0
104682,0.0
104683,0.0
104684,0.0
104686,0.0
104687,0.0
104688,0.0
104689,0.0
104690,1.0
104692,0.0
104693,0.0
104694,0.0
104695,0.0
104697,0.0
104698,1.0
104700,0.0
104701,0.0
104702,1.0
104703,0.0
104704,0.0
104705,0.0
104706,0.0
104707,1.0
104708,1.0
104709,0.0
104710,1.0
104711,1.0
104713,0.0
104715,0.0
104716,0.0
104719,0.0
104720,0.0
104721,0.0
104722,1.0
104723,0.0
104724,0.0
104725,0.0
104726,0.0
104727,0.0
104728,0.0
104729,1.0
104730,0.0
104731,0.0
104732,1.0
104733,0.0
104734,0.0
104735,0.0
104736,0.0
104737,0.0
104738,1.0
104739,1.0
104742,0.0
104745,1.0
104746,0.0
104748,0.0
104749,0.0
104750,0.0
104751,1.0
104752,0.0
104753,1.0
104754,0.0
104755,0.0
104756,0.0
104757,0.0
104758,1.0
104759,0.0
104760,0.0
104761,1.0
104762,1.0
104763,0.0
104764,0.0
104765,0.0
104766,0.0
104768,0.0
104769,1.0
104770,1.0
104771,0.0
104773,0.0
104774,0.0
104775,0.0
104777,1.0
104778,0.0
104780,1.0
104781,0.0
104782,0.0
104783,0.0
104784,0.0
104785,0.0
104786,0.0
104787,1.0
104788,0.0
104789,0.0
104790,0.0
104791,0.0
104792,0.0
104793,0.0
104794,0.0
104795,0.0
104796,0.0
104797,0.0
104798,0.0
104799,0.0
104800,1.0
104801,0.0
104802,1.0
104803,0.0
104804,0.0
104805,0.0
104806,1.0
104807,1.0
104808,0.0
104809,0.0
104810,0.0
104811,0.0
104812,1.0
104813,0.0
104816,0.0
104817,1.0
104818,0.0
104819,0.0
104820,1.0
104821,0.0
104822,0.0
104823,1.0
104824,1.0
104825,1.0
104826,0.0
104827,1.0
104828,1.0
104829,1.0
104832,1.0
104834,0.0
104835,0.0
104836,0.0
104837,0.0
104838,0.0
104841,0.0
104842,0.0
104843,0.0
104844,0.0
104845,0.0
104846,0.0
104847,0.0
104848,0.0
104849,0.0
104850,0.0
104851,0.0
104852,0.0
104853,1.0
104854,1.0
104855,0.0
104856,0.0
104857,0.0
104858,0.0
104859,0.0
104862,1.0
104863,0.0
104864,1.0
104865,0.0
104867,0.0
104868,1.0
104869,0.0
104871,0.0
104872,0.0
104873,0.0
104874,0.0
104875,1.0
104876,0.0
104881,1.0
104882,0.0
104883,0.0
104884,1.0
104885,1.0
104886,1.0
104887,1.0
104888,0.0
104889,0.0
104890,1.0
104891,0.0
104892,0.0
104893,0.0
104894,0.0
104895,1.0
104896,0.0
104897,0.0
104898,0.0
104900,0.0
104901,0.0
104902,0.0
104903,0.0
104904,1.0
104905,0.0
104908,0.0
104909,0.0
104910,0.0
104911,0.0
104912,0.0
104914,0.0
104915,0.0
104917,1.0
104918,1.0
104919,0.0
104920,0.0
104922,0.0
104923,0.0
104924,0.0
104925,1.0
104926,0.0
104927,1.0
104928,1.0
104929,1.0
104932,0.0
104933,0.0
104934,0.0
104935,0.0
104938,0.0
104939,0.0
104940,0.0
104941,0.0
104944,1.0
104945,0.0
104946,0.0
104947,1.0
104948,1.0
104949,0.0
104950,1.0
104951,0.0
104952,0.0
104953,0.0
104954,0.0
104955,0.0
104956,0.0
104957,0.0
104958,0.0
104959,0.0
104960,0.0
104961,1.0
104962,0.0
104963,0.0
104964,1.0
104965,0.0
104966,0.0
104967,0.0
104968,1.0
104970,1.0
104971,1.0
104973,0.0
104974,0.0
104975,0.0
104976,0.0
104977,0.0
104978,1.0
104979,1.0
104980,1.0
104981,1.0
104982,0.0
104983,0.0
104984,0.0
104985,1.0
104986,0.0
104987,1.0
104989,1.0
104990,0.0
104991,0.0
104992,0.0
104993,0.0
104994,1.0
104995,0.0
104996,0.0
104997,0.0
104998,0.0
104999,1.0
105000,0.0
105001,1.0
105002,0.0
105003,1.0
105004,0.0
105005,0.0
105006,1.0
105007,0.0
105008,0.0
105009,0.0
105010,0.0
105011,0.0
105012,0.0
105014,1.0
105016,0.0
105017,0.0
105018,0.0
105020,1.0
105021,0.0
105022,0.0
105023,0.0
105024,1.0
105025,0.0
105026,1.0
105028,1.0
105029,0.0
105031,0.0
105032,0.0
105033,1.0
105034,0.0
105036,0.0
105037,0.0
105038,0.0
105039,0.0
105040,0.0
105042,0.0
105043,1.0
105044,0.0
105045,0.0
105046,0.0
105047,0.0
105048,0.0
105049,0.0
105050,0.0
105052,0.0
105053,1.0
105054,0.0
105055,0.0
105057,0.0
105058,0.0
105059,0.0
105060,1.0
105061,0.0
105062,0.0
105063,0.0
105064,1.0
105065,1.0
105066,1.0
105068,0.0
105069,0.0
105070,0.0
105073,0.0
105075,0.0
105076,0.0
105077,0.0
105078,0.0
105079,1.0
105080,1.0
105081,1.0
105082,0.0
105083,0.0
105084,0.0
105085,0.0
105086,1.0
105087,0.0
105088,0.0
105089,0.0
105090,1.0
105092,0.0
105093,1.0
105094,0.0
105095,0.0
105096,0.0
105097,0.0
105098,0.0
105099,0.0
105100,0.0
105102,0.0
105104,1.0
105105,0.0
105106,0.0
105107,1.0
105108,0.0
105109,0.0
105110,0.0
105111,1.0
105112,1.0
105113,0.0
105114,1.0
105115,1.0
105116,0.0
105117,1.0
105118,0.0
105119,1.0
105120,0.0
105121,0.0
105122,0.0
105123,0.0
105124,0.0
105125,0.0
105126,0.0
105127,1.0
105128,0.0
105129,0.0
105130,0.0
105131,0.0
105132,1.0
105133,0.0
105135,0.0
105136,1.0
105137,1.0
105138,0.0
105140,1.0
105141,0.0
105143,0.0
105144,1.0
105145,1.0
105147,0.0
105148,0.0
105149,0.0
105150,1.0
105151,0.0
105152,0.0
105153,1.0
105154,1.0
105155,1.0
105156,0.0
105157,0.0
105158,0.0
105159,0.0
105160,0.0
105161,0.0
105162,0.0
105164,0.0
105165,1.0
105166,0.0
105167,0.0
105169,0.0
105170,0.0
105171,1.0
105173,0.0
105174,0.0
105175,0.0
105177,0.0
105178,0.0
105179,0.0
105180,0.0
105181,1.0
105182,1.0
105183,1.0
105184,1.0
105185,1.0
105186,0.0
105187,1.0
105188,0.0
105189,0.0
105190,0.0
105191,0.0
105192,1.0
105193,0.0
105194,0.0
105198,0.0
105199,0.0
105200,0.0
105201,0.0
105202,0.0
105204,0.0
105205,1.0
105206,0.0
105207,0.0
105208,0.0
105209,0.0
105210,0.0
105211,1.0
105212,0.0
105213,0.0
105214,1.0
105215,1.0
105216,1.0
105217,0.0
105218,0.0
105219,0.0
105220,0.0
105221,0.0
105222,0.0
105224,1.0
105225,1.0
105226,0.0
105229,0.0
105232,0.0
105233,0.0
105234,0.0
105235,1.0
105236,1.0
105237,1.0
105238,0.0
105240,0.0
105241,0.0
105243,0.0
105246,0.0
105247,1.0
105250,0.0
105251,0.0
105252,1.0
105253,1.0
105254,1.0
105255,0.0
105256,0.0
105257,1.0
105258,0.0
105259,1.0
105260,0.0
105261,1.0
105262,0.0
105263,0.0
105264,0.0
105265,1.0
105267,1.0
105268,0.0
105269,0.0
105270,0.0
105272,1.0
105273,1.0
105274,0.0
105275,1.0
105277,0.0
105278,0.0
105279,0.0
105280,0.0
105281,1.0
105283,1.0
105284,0.0
105285,0.0
105286,1.0
105287,1.0
105288,1.0
105289,0.0
105290,0.0
105291,0.0
105293,0.0
105294,0.0
105295,0.0
105296,1.0
105298,1.0
105299,1.0
105300,1.0
105301,0.0
105302,0.0
105303,0.0
105304,1.0
105305,0.0
105306,0.0
105307,0.0
105308,1.0
105309,0.0
105310,1.0
105311,1.0
105312,0.0
105313,0.0
105314,1.0
105315,0.0
105316,1.0
105317,1.0
105318,0.0
105319,1.0
105320,0.0
105321,0.0
105322,0.0
105323,0.0
105324,0.0
105325,0.0
105326,1.0
105327,0.0
105328,1.0
105329,0.0
105330,0.0
105331,1.0
105334,1.0
105335,0.0
105336,1.0
105337,0.0
105338,0.0
105339,0.0
105340,0.0
105341,0.0
105342,1.0
105346,0.0
105347,0.0
105348,1.0
105349,0.0
105350,0.0
105351,0.0
105352,0.0
105353,0.0
105354,0.0
105355,0.0
105356,0.0
105358,0.0
105360,0.0
105361,0.0
105362,0.0
105363,1.0
105364,0.0
105365,0.0
105368,0.0
105369,0.0
105371,0.0
105372,1.0
105373,0.0
105374,0.0
105375,0.0
105376,0.0
105378,0.0
105379,0.0
105380,0.0
105381,0.0
105382,0.0
105383,1.0
105384,0.0
105385,0.0
105386,1.0
105387,0.0
105388,1.0
105389,0.0
105391,0.0
105392,0.0
105393,1.0
105394,1.0
105395,0.0
105396,0.0
105397,1.0
105398,1.0
105400,0.0
105401,0.0
105402,0.0
105405,0.0
105406,0.0
105407,0.0
105408,0.0
105409,0.0
105410,1.0
105411,0.0
105412,0.0
105413,0.0
105415,1.0
105416,0.0
105418,0.0
105419,0.0
105420,1.0
105421,0.0
105422,0.0
105423,0.0
105424,0.0
105426,0.0
105427,1.0
105428,0.0
105429,1.0
105430,0.0
105431,0.0
105432,0.0
105433,0.0
105434,1.0
105435,0.0
105436,0.0
105437,0.0
105438,1.0
105439,0.0
105440,0.0
105441,0.0
105442,0.0
105443,1.0
105444,1.0
105445,0.0
105446,1.0
105447,0.0
105448,0.0
105449,0.0
105450,0.0
105451,1.0
105453,0.0
105455,1.0
105457,1.0
105458,0.0
105459,0.0
105460,1.0
105461,1.0
105462,1.0
105463,1.0
105464,0.0
105465,1.0
105466,1.0
105467,0.0
105468,0.0
105469,0.0
105472,1.0
105473,0.0
105474,0.0
105475,0.0
105476,0.0
105477,1.0
105478,1.0
105479,0.0
105480,1.0
105481,0.0
105482,0.0
105484,0.0
105485,1.0
105486,0.0
105487,0.0
105488,0.0
105489,0.0
105490,0.0
105491,0.0
105492,0.0
105494,0.0
105495,0.0
105496,0.0
105497,1.0
105498,0.0
105499,0.0
105500,1.0
105501,0.0
105502,0.0
105503,0.0
105504,0.0
105505,0.0
105506,0.0
105507,1.0
105509,0.0
105510,1.0
105511,1.0
105512,0.0
105513,1.0
105516,0.0
105517,0.0
105518,1.0
105519,0.0
105520,1.0
105521,0.0
105522,0.0
105523,0.0
105524,0.0
105525,0.0
105526,1.0
105527,0.0
105530,0.0
105533,0.0
105534,0.0
105535,1.0
105536,0.0
105537,0.0
105538,0.0
105539,0.0
105540,0.0
105541,0.0
105542,1.0
105543,0.0
105544,1.0
105545,1.0
105546,0.0
105547,0.0
105548,1.0
105549,0.0
105550,0.0
105551,0.0
105552,0.0
105553,0.0
105554,1.0
105555,0.0
105556,1.0
105557,1.0
105559,0.0
105560,0.0
105561,0.0
105562,1.0
105563,0.0
105564,0.0
105565,0.0
105566,0.0
105567,1.0
105568,0.0
105569,1.0
105570,0.0
105571,0.0
105572,0.0
105573,1.0
105575,0.0
105576,0.0
105577,0.0
105579,0.0
105580,0.0
105581,1.0
105582,0.0
105583,0.0
105585,1.0
105586,0.0
105587,0.0
105588,0.0
105589,1.0
105590,1.0
105591,0.0
105592,0.0
105593,0.0
105594,0.0
105596,0.0
105597,0.0
105598,0.0
105599,0.0
105600,0.0
105601,1.0
105602,0.0
105603,0.0
105604,0.0
105605,0.0
105606,0.0
105607,0.0
105608,0.0
105609,1.0
105610,0.0
105611,1.0
105612,1.0
105613,0.0
105614,0.0
105615,0.0
105616,0.0
105619,0.0
105620,1.0
105622,0.0
105623,1.0
105624,0.0
105626,0.0
105627,0.0
105628,0.0
105631,0.0
105632,1.0
105633,1.0
105636,1.0
105637,1.0
105638,1.0
105639,0.0
105640,0.0
105642,0.0
105643,0.0
105644,0.0
105645,0.0
105646,1.0
105649,0.0
105650,0.0
105651,0.0
105652,0.0
105653,1.0
105654,0.0
105656,1.0
105658,0.0
105659,0.0
105660,0.0
105661,0.0
105662,1.0
105663,1.0
105664,1.0
105665,0.0
105666,1.0
105667,1.0
105668,1.0
105669,0.0
105670,0.0
105671,0.0
105673,1.0
105674,0.0
105675,0.0
105676,0.0
105677,0.0
105679,0.0
105680,0.0
105681,0.0
105683,1.0
105684,0.0
105685,1.0
105686,0.0
105687,0.0
105688,1.0
105689,1.0
105690,0.0
105693,1.0
105694,0.0
105695,1.0
105696,0.0
105697,0.0
105698,1.0
105699,0.0
105700,1.0
105701,0.0
105702,1.0
105703,0.0
105704,0.0
105705,0.0
105707,0.0
105708,0.0
105709,1.0
105710,1.0
105711,0.0
105713,0.0
105714,0.0
105715,0.0
105716,1.0
105717,0.0
105718,0.0
105719,0.0
105721,0.0
105722,0.0
105723,1.0
105724,0.0
105725,0.0
105726,1.0
105727,0.0
105728,1.0
105729,0.0
105730,1.0
105731,0.0
105732,0.0
105733,1.0
105739,0.0
105741,1.0
105742,0.0
105743,0.0
105745,1.0
105746,1.0
105748,0.0
105750,0.0
105751,0.0
105752,1.0
105753,1.0
105755,0.0
105756,0.0
105757,0.0
105759,0.0
105761,0.0
105762,0.0
105763,0.0
105764,0.0
105765,1.0
105766,0.0
105768,0.0
105769,0.0
105770,1.0
105771,0.0
105772,1.0
105773,1.0
105774,0.0
105775,0.0
105776,0.0
105777,0.0
105778,1.0
105779,0.0
105780,0.0
105781,0.0
105782,0.0
105783,0.0
105785,0.0
105786,0.0
105787,0.0
105788,1.0
105789,0.0
105790,0.0
105792,0.0
105793,0.0
105794,0.0
105795,0.0
105796,0.0
105797,1.0
105798,1.0
105799,0.0
105800,0.0
105801,0.0
105803,0.0
105804,0.0
105805,1.0
105806,0.0
105808,0.0
105810,0.0
105811,0.0
105812,1.0
105813,0.0
105814,1.0
105815,0.0
105818,0.0
105819,0.0
105820,0.0
105821,0.0
105822,0.0
105823,0.0
105825,1.0
105826,0.0
105827,0.0
105828,0.0
105829,1.0
105830,0.0
105831,1.0
105833,0.0
105834,1.0
105835,1.0
105836,0.0
105837,0.0
105838,0.0
105839,0.0
105840,0.0
105841,0.0
105842,0.0
105843,0.0
105844,0.0
105845,0.0
105846,1.0
105847,0.0
105848,1.0
105849,0.0
105850,0.0
105851,0.0
105852,0.0
105853,1.0
105854,1.0
105855,0.0
105857,0.0
105858,0.0
105859,0.0
105860,0.0
105861,0.0
105862,0.0
105863,1.0
105864,0.0
105866,0.0
105867,1.0
105868,0.0
105869,1.0
105870,1.0
105871,0.0
105872,0.0
105873,0.0
105874,1.0
105875,0.0
105876,1.0
105877,0.0
105878,0.0
105879,1.0
105880,0.0
105881,0.0
105882,1.0
105883,0.0
105884,0.0
105885,1.0
105886,0.0
105887,0.0
105888,0.0
105889,1.0
105890,0.0
105891,0.0
105892,0.0
105893,0.0
105894,1.0
105895,0.0
105896,1.0
105897,0.0
105898,1.0
105900,0.0
105901,0.0
105902,0.0
105903,1.0
105904,0.0
105905,0.0
105907,0.0
105908,0.0
105909,0.0
105910,1.0
105911,0.0
105912,0.0
105913,0.0
105914,0.0
105915,0.0
105917,1.0
105918,1.0
105919,1.0
105920,0.0
105921,1.0
105922,0.0
105924,0.0
105925,1.0
105926,0.0
105927,0.0
105928,1.0
105929,1.0
105930,1.0
105931,0.0
105932,0.0
105933,0.0
105934,0.0
105935,0.0
105936,0.0
105938,0.0
105939,1.0
105940,0.0
105941,1.0
105942,1.0
105943,0.0
105944,0.0
105945,0.0
105946,1.0
105947,1.0
105948,0.0
105949,0.0
105950,1.0
105951,0.0
105952,0.0
105953,0.0
105954,1.0
105955,0.0
105956,0.0
105957,0.0
105958,1.0
105959,0.0
105960,0.0
105961,0.0
105962,0.0
105963,0.0
105964,0.0
105967,0.0
105969,1.0
105970,1.0
105971,1.0
105972,1.0
105974,0.0
105975,0.0
105977,0.0
105980,1.0
105981,0.0
105982,0.0
105983,0.0
105984,1.0
105985,0.0
105986,0.0
105987,0.0
105988,0.0
105989,0.0
105990,0.0
105992,1.0
105993,1.0
105994,1.0
105995,0.0
105996,1.0
105997,1.0
106002,0.0
106003,0.0
106004,0.0
106005,1.0
106006,0.0
106007,0.0
106008,0.0
106009,0.0
106012,0.0
106014,0.0
106016,1.0
106017,0.0
106018,0.0
106019,0.0
106020,0.0
106021,0.0
106022,0.0
106023,1.0
106024,0.0
106025,0.0
106027,1.0
106028,1.0
106029,0.0
106030,0.0
106031,0.0
106033,1.0
106034,1.0
106036,0.0
106037,0.0
106038,0.0
106039,0.0
106042,0.0
106043,0.0
106045,0.0
106046,1.0
106047,0.0
106048,1.0
106049,0.0
106050,1.0
106051,0.0
106052,0.0
106055,0.0
106056,0.0
106057,0.0
106058,0.0
106059,0.0
106060,0.0
106061,0.0
106062,1.0
106063,0.0
106064,1.0
106066,1.0
106067,0.0
106068,0.0
106069,0.0
106070,0.0
106071,0.0
106072,0.0
106073,1.0
106074,1.0
106075,0.0
106076,0.0
106077,1.0
106078,0.0
106079,0.0
106080,0.0
106082,0.0
106084,0.0
106085,1.0
106086,1.0
106088,0.0
106089,0.0
106091,0.0
106092,0.0
106093,0.0
106094,0.0
106095,0.0
106096,0.0
106097,1.0
106098,1.0
106099,0.0
106100,0.0
106103,0.0
106104,1.0
106105,0.0
106106,0.0
106107,1.0
106108,0.0
106110,0.0
106111,0.0
106112,0.0
106113,0.0
106114,1.0
106115,0.0
106117,0.0
106118,0.0
106119,0.0
106120,0.0
106121,0.0
106122,0.0
106123,0.0
106124,0.0
106125,0.0
106126,0.0
106127,0.0
106128,0.0
106129,0.0
106130,0.0
106131,0.0
106132,0.0
106133,0.0
106134,0.0
106135,1.0
106136,0.0
106137,1.0
106138,0.0
106139,0.0
106140,0.0
106141,0.0
106142,1.0
106143,0.0
106144,0.0
106145,1.0
106146,0.0
106147,0.0
106148,0.0
106149,0.0
106151,0.0
106152,0.0
106153,0.0
106154,0.0
106156,0.0
106157,0.0
106158,0.0
106159,0.0
106160,0.0
106161,0.0
106162,0.0
106163,0.0
106164,1.0
106165,0.0
106167,0.0
106168,0.0
106169,0.0
106170,0.0
106171,1.0
106172,1.0
106173,1.0
106174,0.0
106175,1.0
106177,0.0
106178,0.0
106179,0.0
106180,0.0
106181,0.0
106182,1.0
106183,0.0
106184,1.0
106185,0.0
106186,0.0
106187,0.0
106188,0.0
106190,0.0
106191,0.0
106192,0.0
106193,0.0
106194,0.0
106195,0.0
106196,0.0
106197,0.0
106198,1.0
106200,1.0
106201,0.0
106202,0.0
106203,0.0
106204,1.0
106207,0.0
106208,0.0
106209,0.0
106210,0.0
106212,0.0
106213,0.0
106215,0.0
106218,0.0
106219,1.0
106220,0.0
106221,0.0
106222,0.0
106223,0.0
106224,0.0
106226,0.0
106227,0.0
106228,0.0
106229,1.0
106230,0.0
106231,0.0
106232,0.0
106233,0.0
106234,1.0
106235,1.0
106236,0.0
106237,0.0
106238,0.0
106239,0.0
106240,0.0
106241,1.0
106242,1.0
106243,0.0
106244,0.0
106245,0.0
106246,0.0
106247,1.0
106248,1.0
106250,0.0
106251,0.0
106252,0.0
106253,0.0
106254,0.0
106255,1.0
106257,0.0
106259,1.0
106260,0.0
106263,0.0
106265,0.0
106266,1.0
106267,0.0
106268,0.0
106269,1.0
106270,0.0
106272,1.0
106273,0.0
106274,0.0
106275,0.0
106278,0.0
106279,0.0
106280,1.0
106281,1.0
106282,0.0
106283,1.0
106284,1.0
106285,0.0
106287,0.0
106288,0.0
106289,1.0
106290,0.0
106291,0.0
106292,0.0
106294,0.0
106299,1.0
106300,0.0
106301,1.0
106302,1.0
106303,0.0
106304,0.0
106305,1.0
106306,1.0
106307,0.0
106308,0.0
106309,1.0
106310,0.0
106312,0.0
106313,0.0
106315,0.0
106316,0.0
106317,1.0
106318,0.0
106319,0.0
106321,1.0
106322,1.0
106323,0.0
106324,0.0
106325,0.0
106326,0.0
106327,0.0
106328,0.0
106329,0.0
106330,0.0
106331,0.0
106332,0.0
106333,0.0
106335,0.0
106336,0.0
106337,0.0
106338,0.0
106339,0.0
106340,0.0
106341,0.0
106342,0.0
106343,1.0
106344,0.0
106345,0.0
106348,1.0
106350,0.0
106351,0.0
106352,0.0
106353,1.0
106355,0.0
106356,0.0
106357,0.0
106358,1.0
106359,0.0
106361,0.0
106362,1.0
106363,0.0
106364,1.0
106365,0.0
106366,0.0
106367,0.0
106368,0.0
106369,0.0
106370,1.0
106371,0.0
106372,1.0
106374,0.0
106375,0.0
106376,0.0
106378,0.0
106379,0.0
106380,0.0
106381,1.0
106382,0.0
106383,1.0
106384,1.0
106385,0.0
106388,1.0
106389,1.0
106390,0.0
106392,0.0
106393,0.0
106394,0.0
106395,1.0
106396,1.0
106397,0.0
106398,0.0
106399,0.0
106400,0.0
106402,0.0
106403,1.0
106404,0.0
106405,0.0
106406,0.0
106407,0.0
106408,0.0
106409,0.0
106410,0.0
106412,1.0
106414,0.0
106415,0.0
106416,0.0
106417,1.0
106418,1.0
106419,0.0
106420,0.0
106421,0.0
106422,0.0
106423,0.0
106424,0.0
106425,0.0
106429,0.0
106430,1.0
106431,1.0
106432,1.0
106433,0.0
106435,0.0
106436,0.0
106437,1.0
106439,0.0
106442,1.0
106443,0.0
106444,0.0
106445,0.0
106446,0.0
106447,1.0
106448,0.0
106449,0.0
106450,0.0
106451,0.0
106455,0.0
106456,1.0
106458,0.0
106459,1.0
106460,0.0
106461,0.0
106462,1.0
106463,0.0
106464,0.0
106465,0.0
106466,0.0
106467,1.0
106468,0.0
106469,0.0
106470,0.0
106471,0.0
106472,1.0
106473,0.0
106474,0.0
106475,1.0
106476,0.0
106477,0.0
106478,1.0
106479,1.0
106480,1.0
106481,0.0
106482,0.0
106483,1.0
106485,0.0
106486,0.0
106487,0.0
106489,0.0
106490,0.0
106492,0.0
106493,0.0
106494,0.0
106495,0.0
106496,1.0
106497,0.0
106498,0.0
106499,0.0
106500,1.0
106501,0.0
106502,0.0
106503,0.0
106504,0.0
106505,0.0
106506,0.0
106507,0.0
106508,1.0
106509,0.0
106510,0.0
106511,0.0
106512,0.0
106513,0.0
106515,0.0
106516,0.0
106517,1.0
106518,1.0
106519,0.0
106520,0.0
106521,0.0
106522,0.0
106523,0.0
106524,0.0
106525,0.0
106526,0.0
106530,0.0
106531,0.0
106532,0.0
106533,0.0
106535,0.0
106536,0.0
106537,1.0
106538,0.0
106539,0.0
106540,0.0
106541,1.0
106542,1.0
106543,0.0
106544,0.0
106545,0.0
106546,0.0
106547,0.0
106548,0.0
106549,0.0
106551,0.0
106552,1.0
106553,1.0
106554,0.0
106555,0.0
106556,1.0
106557,0.0
106558,0.0
106559,0.0
106560,0.0
106561,1.0
106562,0.0
106563,1.0
106564,0.0
106565,1.0
106566,0.0
106567,0.0
106568,0.0
106569,0.0
106570,1.0
106571,0.0
106572,1.0
106573,0.0
106574,1.0
106575,0.0
106576,0.0
106578,1.0
106579,1.0
106580,0.0
106581,0.0
106582,1.0
106583,1.0
106584,0.0
106586,1.0
106587,1.0
106588,1.0
106589,0.0
106591,0.0
106592,1.0
106593,1.0
106594,0.0
106595,0.0
106596,0.0
106597,1.0
106598,0.0
106599,0.0
106600,0.0
106601,0.0
106602,0.0
106603,0.0
106604,0.0
106605,0.0
106606,0.0
106608,1.0
106609,0.0
106613,1.0
106614,1.0
106615,1.0
106616,0.0
106617,1.0
106618,0.0
106619,0.0
106620,0.0
106621,1.0
106622,1.0
106623,0.0
106625,1.0
106626,1.0
106627,0.0
106628,0.0
106629,0.0
106630,0.0
106632,0.0
106633,0.0
106634,0.0
106635,1.0
106636,0.0
106637,0.0
106638,0.0
106639,0.0
106640,0.0
106641,0.0
106642,1.0
106643,0.0
106644,1.0
106645,0.0
106646,0.0
106648,0.0
106649,0.0
106650,0.0
106651,1.0
106652,0.0
106653,0.0
106654,1.0
106655,0.0
106656,1.0
106657,0.0
106658,0.0
106659,1.0
106661,1.0
106662,0.0
106663,0.0
106664,0.0
106665,1.0
106666,0.0
106667,0.0
106668,0.0
106669,0.0
106670,0.0
106671,1.0
106672,0.0
106673,1.0
106675,0.0
106676,0.0
106677,1.0
106678,1.0
106679,1.0
106680,1.0
106681,0.0
106682,0.0
106683,0.0
106684,0.0
106685,0.0
106686,0.0
106688,0.0
106689,0.0
106690,0.0
106691,1.0
106692,0.0
106693,0.0
106694,0.0
106695,1.0
106696,1.0
106697,0.0
106698,0.0
106699,1.0
106700,0.0
106701,1.0
106702,0.0
106703,0.0
106704,1.0
106705,1.0
106706,0.0
106707,0.0
106708,0.0
106709,0.0
106710,1.0
106711,1.0
106714,0.0
106715,0.0
106716,0.0
106718,0.0
106719,1.0
106722,0.0
106723,1.0
106725,1.0
106726,1.0
106727,0.0
106728,1.0
106729,0.0
106730,0.0
106731,0.0
106732,1.0
106733,0.0
106734,1.0
106736,0.0
106737,0.0
106738,0.0
106741,1.0
106742,0.0
106743,0.0
106744,0.0
106745,0.0
106746,0.0
106747,0.0
106748,0.0
106749,0.0
106750,0.0
106751,0.0
106752,0.0
106753,0.0
106755,0.0
106756,0.0
106757,0.0
106758,1.0
106759,1.0
106762,0.0
106763,0.0
106764,0.0
106765,0.0
106766,0.0
106767,0.0
106768,0.0
106769,1.0
106770,0.0
106771,0.0
106772,0.0
106773,1.0
106774,0.0
106775,1.0
106776,0.0
106777,0.0
106778,0.0
106779,0.0
106780,1.0
106781,0.0
106782,0.0
106783,0.0
106785,0.0
106786,1.0
106788,0.0
106789,0.0
106790,1.0
106791,0.0
106792,0.0
106793,1.0
106794,0.0
106795,0.0
106796,0.0
106799,0.0
106800,0.0
106801,0.0
106806,1.0
106807,0.0
106808,0.0
106809,1.0
106811,1.0
106814,0.0
106815,1.0
106816,0.0
106818,1.0
106819,1.0
106820,0.0
106821,1.0
106824,0.0
106825,0.0
106826,1.0
106828,0.0
106829,1.0
106830,1.0
106831,0.0
106832,0.0
106833,0.0
106834,0.0
106835,0.0
106836,0.0
106837,0.0
106838,1.0
106839,1.0
106840,0.0
106842,0.0
106843,0.0
106844,0.0
106845,0.0
106846,0.0
106847,0.0
106848,0.0
106849,1.0
106850,0.0
106855,0.0
106856,1.0
106857,0.0
106858,1.0
106859,0.0
106860,0.0
106862,0.0
106863,0.0
106864,0.0
106865,0.0
106866,0.0
106867,0.0
106868,0.0
106869,0.0
106870,0.0
106871,0.0
106872,0.0
106874,0.0
106875,0.0
106876,0.0
106879,0.0
106880,0.0
106882,0.0
106883,0.0
106884,1.0
106885,0.0
106886,0.0
106887,1.0
106888,0.0
106889,0.0
106890,0.0
106891,0.0
106892,0.0
106893,0.0
106894,1.0
106895,0.0
106896,0.0
106897,0.0
106898,1.0
106899,0.0
106901,0.0
106902,0.0
106903,0.0
106904,0.0
106905,0.0
106908,0.0
106909,0.0
106910,0.0
106911,1.0
106912,1.0
106913,0.0
106915,0.0
106917,1.0
106918,0.0
106919,1.0
106920,0.0
106921,0.0
106922,0.0
106923,0.0
106925,1.0
106926,0.0
106927,0.0
106928,0.0
106929,0.0
106930,1.0
106932,0.0
106933,1.0
106934,0.0
106935,0.0
106940,1.0
106941,0.0
106942,0.0
106945,1.0
106946,1.0
106947,0.0
106948,0.0
106949,0.0
106950,0.0
106951,1.0
106952,0.0
106953,0.0
106954,0.0
106955,0.0
106956,1.0
106957,0.0
106958,0.0
106959,0.0
106960,0.0
106961,0.0
106962,1.0
106963,0.0
106964,0.0
106965,0.0
106966,0.0
106968,0.0
106969,0.0
106970,0.0
106971,0.0
106972,0.0
106973,0.0
106974,0.0
106975,0.0
106976,0.0
106977,0.0
106978,0.0
106979,0.0
106981,1.0
106982,0.0
106983,0.0
106984,0.0
106985,0.0
106988,0.0
106989,1.0
106991,0.0
106992,0.0
106993,0.0
106994,1.0
106995,0.0
106996,0.0
106997,0.0
106998,1.0
106999,0.0
107000,0.0
107001,1.0
107002,0.0
107003,0.0
107004,0.0
107005,0.0
107006,0.0
107007,1.0
107008,1.0
107009,0.0
107010,0.0
107011,0.0
107012,0.0
107014,1.0
107015,0.0
